recency,history,history_segment,zip_code,channel,newbie,segment,T,visit,conversion,spend,true_tau_mens_visit,true_tau_womens_visit,true_tau_mens_spend,true_tau_womens_spend
9,155.94414626144845,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,1,0,6.078739421478103,0.05,0.03,1.5,1.0
9,281.17086721991944,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.622668626660606,0.05,0.03,1.5,1.0
6,327.62156327383474,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,6.5536471714954025,0.05,0.03,1.5,1.0
8,359.5153841130653,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.909022511489822,0.05,0.03,1.5,1.0
4,203.5350523250979,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.233878843947853,0.05,0.03,1.5,1.0
5,273.26262973271406,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,6.9589238067468315,0.05,0.03,1.5,1.0
5,522.2427268795763,5) $500 - $750,Suburban,Web,1,Mens E-Mail,1,0,0,9.299010681239782,0.05,0.03,1.5,1.0
7,286.44676717559935,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,4.774166623414385,0.05,0.03,1.5,1.0
7,315.18981530900027,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,1,0,6.7255371876854655,0.05,0.03,1.5,1.0
7,435.61836960357493,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,0,0,8.901855014510272,0.05,0.03,1.5,1.0
5,416.74146214231024,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,4.894975383178596,0.05,0.03,1.5,1.0
4,28.433021066785503,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,2.435422310269656,0.05,0.03,1.5,1.0
8,355.9519672754395,4) $350 - $500,Suburban,Phone,1,Womens E-Mail,2,0,0,8.832162903408268,0.05,0.03,1.5,1.0
1,302.3999711413021,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,2.922503479863056,0.05,0.03,1.5,1.0
1,552.9613511481443,5) $500 - $750,Suburban,Web,1,Womens E-Mail,2,0,0,7.059246768439593,0.05,0.03,1.5,1.0
6,136.85445479262046,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,4.4098239411043085,0.05,0.03,1.5,1.0
2,161.7535875971549,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,5.023771334977944,0.05,0.03,1.5,1.0
12,237.19490991471997,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,6.808840806227124,0.05,0.03,1.5,1.0
3,417.2189198379561,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,6.63450578660132,0.05,0.03,1.5,1.0
4,473.14212140255415,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,7.450599575604227,0.05,0.03,1.5,1.0
2,252.65311247323044,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,4.45666894095013,0.05,0.03,1.5,1.0
10,394.1812591868366,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,1,0,7.260803015109154,0.05,0.03,1.5,1.0
7,207.34481139545966,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,4.831990126044388,0.05,0.03,1.5,1.0
10,293.5512812803895,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,6.349270522166513,0.05,0.03,1.5,1.0
1,371.58891331095236,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,5.03962641491643,0.05,0.03,1.5,1.0
3,586.3898219843053,5) $500 - $750,Rural,Web,1,Womens E-Mail,2,1,0,9.292359744493872,0.05,0.03,1.5,1.0
2,452.6948336029122,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,6.9613739232314495,0.05,0.03,1.5,1.0
9,474.77385112085756,4) $350 - $500,Rural,Web,1,Womens E-Mail,2,0,0,8.443891953231937,0.05,0.03,1.5,1.0
8,255.68376503371883,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,5.690091871421962,0.05,0.03,1.5,1.0
3,40.4135651408281,1) $0 - $100,Urban,Phone,0,Mens E-Mail,1,0,0,1.55248991128372,0.05,0.03,1.5,1.0
5,643.7361886167153,5) $500 - $750,Suburban,Phone,0,Mens E-Mail,1,1,0,10.460114617929175,0.05,0.03,1.5,1.0
3,53.90139486692163,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,1,0,2.648616918712851,0.05,0.03,1.5,1.0
11,236.43472571605815,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,7.937109807631739,0.05,0.03,1.5,1.0
12,273.7246205590914,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.554881182379151,0.05,0.03,1.5,1.0
11,490.0438777872217,4) $350 - $500,Rural,Phone,0,Mens E-Mail,1,0,0,8.93533718693666,0.05,0.03,1.5,1.0
12,473.10133130827484,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,11.139967655389817,0.05,0.03,1.5,1.0
11,207.5893899741434,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,6.0556643662649625,0.05,0.03,1.5,1.0
6,329.2240546220201,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,4.971762085663862,0.05,0.03,1.5,1.0
5,191.22312655857166,2) $100 - $200,Urban,Phone,0,Womens E-Mail,2,1,0,6.2457048244577225,0.05,0.03,1.5,1.0
11,180.68477757099876,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,1,0,8.278544397285753,0.05,0.03,1.5,1.0
2,406.1744013794724,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,6.203145311714936,0.05,0.03,1.5,1.0
10,84.79499202420723,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,0,0,4.400455185155674,0.05,0.03,1.5,1.0
8,333.35503467674755,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,8.676403848110205,0.05,0.03,1.5,1.0
6,203.37483092091867,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.664498004486815,0.05,0.03,1.5,1.0
3,25.717715292519227,1) $0 - $100,Rural,Web,0,Womens E-Mail,2,0,0,3.55473407866802,0.05,0.03,1.5,1.0
1,267.2576008771227,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,2.069483268145589,0.05,0.03,1.5,1.0
5,445.71448184808764,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,7.8528570802284134,0.05,0.03,1.5,1.0
12,340.6496836557352,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,8.482751581494487,0.05,0.03,1.5,1.0
11,119.91905626301136,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,5.137803779218454,0.05,0.03,1.5,1.0
2,323.02086752152,3) $200 - $350,Rural,Phone,0,Mens E-Mail,1,1,1,3.5708303180235164,0.05,0.03,1.5,1.0
2,40.582953473416964,1) $0 - $100,Rural,Phone,0,Mens E-Mail,1,0,0,0.8846413732369725,0.05,0.03,1.5,1.0
9,623.3978324172028,5) $500 - $750,Urban,Web,1,Womens E-Mail,2,0,0,9.038424252709818,0.05,0.03,1.5,1.0
11,320.1138943683969,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.7196792611916045,0.05,0.03,1.5,1.0
10,394.9025345765621,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,8.054490349265526,0.05,0.03,1.5,1.0
7,515.2344872462047,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,0,0,8.04452232356276,0.05,0.03,1.5,1.0
6,323.62964430020605,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,4.540131401730797,0.05,0.03,1.5,1.0
1,321.3934884376985,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,1,0,5.409763278605171,0.05,0.03,1.5,1.0
10,167.79237153289586,2) $100 - $200,Rural,Phone,1,Womens E-Mail,2,0,0,3.8048676151017293,0.05,0.03,1.5,1.0
2,15.415173795135683,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,1,0,3.7220630657345253,0.05,0.03,1.5,1.0
11,191.00478791303195,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,5.416519773249738,0.05,0.03,1.5,1.0
7,321.5646660223142,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.827855598825752,0.05,0.03,1.5,1.0
3,313.486176989974,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,5.432553331594003,0.05,0.03,1.5,1.0
2,339.6619965722452,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,1,0,5.210186930497078,0.05,0.03,1.5,1.0
6,118.07249028381311,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,4.668314752576229,0.05,0.03,1.5,1.0
8,197.58743402569505,2) $100 - $200,Suburban,Web,1,Mens E-Mail,1,0,0,5.943802265477406,0.05,0.03,1.5,1.0
8,438.9450062538504,4) $350 - $500,Rural,Web,1,Mens E-Mail,1,0,0,6.835283809729504,0.05,0.03,1.5,1.0
11,329.08488269669533,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,8.958552373512973,0.05,0.03,1.5,1.0
2,91.5806453968921,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,2.731316456341937,0.05,0.03,1.5,1.0
6,470.5001560098397,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,9.143637260733264,0.05,0.03,1.5,1.0
12,540.2196665302307,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,1,0,10.887437727353518,0.05,0.03,1.5,1.0
5,156.33320669176132,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,5.749143869984401,0.05,0.03,1.5,1.0
7,294.11189406488126,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,8.474072169097692,0.05,0.03,1.5,1.0
4,266.52095983721154,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.492276724817623,0.05,0.03,1.5,1.0
12,129.95686262735293,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,5.5631879431490034,0.05,0.03,1.5,1.0
2,294.67450290203794,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,1,0,4.666088114302589,0.05,0.03,1.5,1.0
10,356.62109396662345,4) $350 - $500,Rural,Phone,0,Mens E-Mail,1,0,0,7.811392701773229,0.05,0.03,1.5,1.0
3,332.1276210319507,3) $200 - $350,Suburban,Phone,1,Mens E-Mail,1,0,0,4.671128499966044,0.05,0.03,1.5,1.0
9,600.8757623592331,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,11.699157669191937,0.05,0.03,1.5,1.0
10,152.1197295309789,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,5.15046153124922,0.05,0.03,1.5,1.0
8,130.15067666630193,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,5.139202577899981,0.05,0.03,1.5,1.0
9,463.6620780631815,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,9.492889309667486,0.05,0.03,1.5,1.0
5,444.44884168182716,4) $350 - $500,Suburban,Web,1,Womens E-Mail,2,0,0,7.583131528640327,0.05,0.03,1.5,1.0
5,21.61498679310474,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,0,0,2.696540078055018,0.05,0.03,1.5,1.0
7,168.46689740472104,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,5.7961850128337895,0.05,0.03,1.5,1.0
7,31.476149019501342,1) $0 - $100,Rural,Web,1,Womens E-Mail,2,0,0,4.483785464528309,0.05,0.03,1.5,1.0
1,450.77916788636827,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.330094150146448,0.05,0.03,1.5,1.0
12,440.2726497617294,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,9.296301012510362,0.05,0.03,1.5,1.0
5,291.8578476884661,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,1,0,4.199544956289223,0.05,0.03,1.5,1.0
8,468.53809970097194,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,1,0,9.015086016554974,0.05,0.03,1.5,1.0
7,401.38025150697945,4) $350 - $500,Rural,Phone,0,Mens E-Mail,1,0,0,9.453936461685458,0.05,0.03,1.5,1.0
11,356.06508576546975,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,9.806748790200388,0.05,0.03,1.5,1.0
2,223.73173274754052,3) $200 - $350,Urban,Web,1,Womens E-Mail,2,0,0,4.436897230242031,0.05,0.03,1.5,1.0
8,83.79819449475356,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,3.241119615464168,0.05,0.03,1.5,1.0
2,257.5528311959721,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,5.746330594473534,0.05,0.03,1.5,1.0
10,297.5758531450221,3) $200 - $350,Rural,Web,1,Mens E-Mail,1,0,0,8.426446516524315,0.05,0.03,1.5,1.0
1,384.233517184436,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,5.324470678095945,0.05,0.03,1.5,1.0
11,329.52292684050707,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,7.984950952660471,0.05,0.03,1.5,1.0
11,291.8912759441255,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,8.374787585264169,0.05,0.03,1.5,1.0
11,341.26414545951303,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.709674594455658,0.05,0.03,1.5,1.0
3,148.11865866164246,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,5.663100965230756,0.05,0.03,1.5,1.0
3,222.2525475419682,3) $200 - $350,Rural,Web,1,Womens E-Mail,2,1,0,4.125851909191379,0.05,0.03,1.5,1.0
6,423.3090281595018,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,6.8124993066019774,0.05,0.03,1.5,1.0
12,234.00076208625688,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,5.777433724748139,0.05,0.03,1.5,1.0
3,260.69521150520825,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,5.21354944500793,0.05,0.03,1.5,1.0
7,378.6201147243543,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,1,0,8.409845380906031,0.05,0.03,1.5,1.0
8,186.3574780418119,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,3.9096541193950007,0.05,0.03,1.5,1.0
3,227.45674516064253,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.432182716593045,0.05,0.03,1.5,1.0
9,36.9560725418385,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,1,0,5.756434837154721,0.05,0.03,1.5,1.0
1,462.70815116902867,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,5.313308574742822,0.05,0.03,1.5,1.0
3,487.7338963503694,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,7.328996039972453,0.05,0.03,1.5,1.0
12,440.3374568110579,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,7.6847221784602135,0.05,0.03,1.5,1.0
3,325.80740092158123,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,5.963677921544646,0.05,0.03,1.5,1.0
7,123.49417928565097,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,4.233318161812763,0.05,0.03,1.5,1.0
11,227.41297710353084,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.980752353840688,0.05,0.03,1.5,1.0
11,167.25386224183998,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,7.406691339787582,0.05,0.03,1.5,1.0
5,178.61061253983627,2) $100 - $200,Rural,Web,1,Womens E-Mail,2,0,0,5.082653633113743,0.05,0.03,1.5,1.0
4,241.80844263361436,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.892683377247275,0.05,0.03,1.5,1.0
2,234.9218290335551,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,3.4808695067721995,0.05,0.03,1.5,1.0
7,460.22852829686167,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,7.601388992903981,0.05,0.03,1.5,1.0
3,305.996501308025,3) $200 - $350,Rural,Web,1,Mens E-Mail,1,1,0,7.2716363845356655,0.05,0.03,1.5,1.0
7,501.65206042357784,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,7.899908428481176,0.05,0.03,1.5,1.0
10,191.21071277428018,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,6.8462174273885905,0.05,0.03,1.5,1.0
12,355.2010524998347,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,8.16970167485448,0.05,0.03,1.5,1.0
7,265.39364523101835,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.61387246299647,0.05,0.03,1.5,1.0
11,374.79517816348647,4) $350 - $500,Rural,Phone,1,Womens E-Mail,2,0,0,6.152395466143683,0.05,0.03,1.5,1.0
2,425.5213177503685,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,7.606637489147711,0.05,0.03,1.5,1.0
7,469.9606675782772,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,9.106904214660636,0.05,0.03,1.5,1.0
6,246.10385120094205,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.411631742275324,0.05,0.03,1.5,1.0
10,298.75238010847204,3) $200 - $350,Rural,Phone,1,Mens E-Mail,1,0,0,5.80150670505867,0.05,0.03,1.5,1.0
4,438.9155889350053,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.292118330501958,0.05,0.03,1.5,1.0
11,583.4241277274649,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,12.190604775359734,0.05,0.03,1.5,1.0
5,312.20280434218444,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,5.917378498502626,0.05,0.03,1.5,1.0
12,272.99406424237,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,8.211682123692999,0.05,0.03,1.5,1.0
8,283.6781234306906,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,5.851549417160237,0.05,0.03,1.5,1.0
5,2.084396579264225,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,1.5339733676880636,0.05,0.03,1.5,1.0
3,347.57631763729137,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,5.320544633216333,0.05,0.03,1.5,1.0
2,204.72621536966614,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,4.599854290795907,0.05,0.03,1.5,1.0
6,131.44154461972622,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,5.049292372927178,0.05,0.03,1.5,1.0
6,384.7801332126353,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,7.611581471366881,0.05,0.03,1.5,1.0
7,288.27151123883687,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,5.421115207819714,0.05,0.03,1.5,1.0
8,430.526108603148,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,7.690044718234097,0.05,0.03,1.5,1.0
4,295.3377500393356,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,5.1027906651500885,0.05,0.03,1.5,1.0
12,118.92541189171989,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,5.4426996247055985,0.05,0.03,1.5,1.0
8,324.4946498971152,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.338515360926507,0.05,0.03,1.5,1.0
12,11.409979971963347,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,4.698846010007231,0.05,0.03,1.5,1.0
1,416.2795138863779,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,5.6866454358329594,0.05,0.03,1.5,1.0
6,507.33426064468637,5) $500 - $750,Rural,Web,0,Womens E-Mail,2,1,0,8.649365977118407,0.05,0.03,1.5,1.0
6,256.95042934734425,3) $200 - $350,Rural,Phone,1,Mens E-Mail,1,1,0,7.347611118112113,0.05,0.03,1.5,1.0
3,329.2573573878721,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,5.297464657759101,0.05,0.03,1.5,1.0
9,501.13076067521683,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,9.955360853899258,0.05,0.03,1.5,1.0
12,297.6304415394565,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.410145527414502,0.05,0.03,1.5,1.0
12,44.230675561199405,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,7.011164941317096,0.05,0.03,1.5,1.0
5,511.0748126494527,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,7.544253041335031,0.05,0.03,1.5,1.0
1,223.73440144775583,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,3.7599220006339222,0.05,0.03,1.5,1.0
7,265.3921112569157,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.235844303944193,0.05,0.03,1.5,1.0
10,540.710384130608,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,8.225459119433904,0.05,0.03,1.5,1.0
3,668.8934780528072,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,9.07678546989147,0.05,0.03,1.5,1.0
10,190.6857055435354,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,6.871053833106134,0.05,0.03,1.5,1.0
10,449.05143323378223,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,1,0,11.69244297520681,0.05,0.03,1.5,1.0
11,342.7156406615274,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,6.879320739734536,0.05,0.03,1.5,1.0
4,566.7959352911022,5) $500 - $750,Urban,Phone,1,Mens E-Mail,1,0,0,6.5766197274888265,0.05,0.03,1.5,1.0
6,260.569268941301,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.796477870693926,0.05,0.03,1.5,1.0
8,352.1089610041088,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,7.070277097191907,0.05,0.03,1.5,1.0
4,226.41483126074854,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,4.336562805010695,0.05,0.03,1.5,1.0
12,574.9015161258261,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,1,0,10.933029797384759,0.05,0.03,1.5,1.0
9,222.43050595055212,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.5449887844099734,0.05,0.03,1.5,1.0
8,223.74571897480914,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,1,0,7.941466441165224,0.05,0.03,1.5,1.0
10,403.8824814431827,4) $350 - $500,Suburban,Phone,1,Mens E-Mail,1,0,0,8.71737349188452,0.05,0.03,1.5,1.0
10,179.24021507322993,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,5.145377680852713,0.05,0.03,1.5,1.0
6,353.40146446643024,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,8.174718638571367,0.05,0.03,1.5,1.0
7,249.9516978106949,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,5.550192263583253,0.05,0.03,1.5,1.0
8,210.18502471396724,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,6.411719548137919,0.05,0.03,1.5,1.0
2,279.3636732333074,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.366124652271061,0.05,0.03,1.5,1.0
5,138.21728189074872,2) $100 - $200,Urban,Phone,0,Womens E-Mail,2,0,0,1.2405239250649145,0.05,0.03,1.5,1.0
7,120.08505606495974,2) $100 - $200,Suburban,Web,0,Mens E-Mail,1,0,0,4.307196906945557,0.05,0.03,1.5,1.0
8,215.87667024728063,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,7.219973879794264,0.05,0.03,1.5,1.0
5,623.134831628271,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,9.371810718254316,0.05,0.03,1.5,1.0
3,200.75035217260003,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,3.2408426548033518,0.05,0.03,1.5,1.0
6,568.9870911556947,5) $500 - $750,Urban,Phone,0,Mens E-Mail,1,0,0,9.129336825872905,0.05,0.03,1.5,1.0
5,396.58375958448664,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,6.930358462250237,0.05,0.03,1.5,1.0
8,264.09622373351675,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,7.482231364936584,0.05,0.03,1.5,1.0
9,216.32231899444804,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,7.55368301116134,0.05,0.03,1.5,1.0
9,316.1508707638193,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,9.09030190831447,0.05,0.03,1.5,1.0
12,586.4766844844623,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,10.904490062236137,0.05,0.03,1.5,1.0
12,97.92077050651716,1) $0 - $100,Urban,Phone,1,Womens E-Mail,2,0,0,4.500563989094383,0.05,0.03,1.5,1.0
6,251.00242700580486,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,4.795728371085759,0.05,0.03,1.5,1.0
4,436.10782553705627,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.841346299911362,0.05,0.03,1.5,1.0
4,280.61916733386397,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,1,0,4.551265027678144,0.05,0.03,1.5,1.0
9,320.14610717883033,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,5.900556621013866,0.05,0.03,1.5,1.0
4,33.112720514391846,1) $0 - $100,Suburban,Phone,0,Mens E-Mail,1,0,0,2.6628049619126823,0.05,0.03,1.5,1.0
8,330.71755338053987,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,8.650591812145539,0.05,0.03,1.5,1.0
9,368.86041433059313,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,8.329633673306116,0.05,0.03,1.5,1.0
5,283.82943151372905,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.310077213173554,0.05,0.03,1.5,1.0
6,255.80546940665937,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.304957116482479,0.05,0.03,1.5,1.0
3,486.9485654334208,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,5.509885140227796,0.05,0.03,1.5,1.0
12,389.07841802331035,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,10.558789103074536,0.05,0.03,1.5,1.0
5,358.87020174008836,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,7.434394353177527,0.05,0.03,1.5,1.0
5,618.2676369167024,5) $500 - $750,Rural,Phone,1,Mens E-Mail,1,0,0,10.383547184596777,0.05,0.03,1.5,1.0
2,252.17567065653324,3) $200 - $350,Suburban,Phone,1,Womens E-Mail,2,0,1,3.318108633961775,0.05,0.03,1.5,1.0
10,301.94824598119243,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,6.812145663485278,0.05,0.03,1.5,1.0
6,560.0015720678517,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,7.85182925630211,0.05,0.03,1.5,1.0
9,240.97026669367276,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,7.296286605375409,0.05,0.03,1.5,1.0
11,586.8064441269078,5) $500 - $750,Rural,Web,0,Womens E-Mail,2,0,0,9.235214268005606,0.05,0.03,1.5,1.0
7,286.6450317750057,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.72833874888666,0.05,0.03,1.5,1.0
8,477.01292356176555,4) $350 - $500,Rural,Web,1,Womens E-Mail,2,0,0,8.236217692146665,0.05,0.03,1.5,1.0
